id,stateId,targetTable,gapFamily,sourceName,sourceUrl,domain,ledgerStatus,crawlMethod,priority,trustedMissingRows,sourceFamily,whyNeeded
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-the-mid-ohio-valley,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-the-mid-ohio-valley,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-the-midlands,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-the-midlands,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-the-quad-cities-area,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-the-quad-cities-area,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-the-st-johns-inc,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-the-st-johns-inc,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-tillamook-county,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-tillamook-county,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-tippecanoe-county,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-tippecanoe-county,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-tuscaloosa-county,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-tuscaloosa-county,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-umatilla-county,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-umatilla-county,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-union-county-inc,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-union-county-inc,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-ventura-county,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-ventura-county,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-volusia-inc,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-volusia-inc,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-wabash-county-inc,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-wabash-county-inc,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-walker-county,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-walker-county,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-warren-county,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-warren-county,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-warren-county-inc,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-warren-county-inc,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-washington-county-2,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-washington-county-2,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-wayne-county,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-wayne-county,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-wayne-county-2,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-wayne-county-2,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-western-wayne-county,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-western-wayne-county,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-wharton,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-wharton,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-whatcom-county,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-whatcom-county,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-williamson-county,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-williamson-county,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-wilson-county,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-wilson-county,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-woodbury-county,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-woodbury-county,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-of-yuma-county,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-of-yuma-county,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-otsego,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-otsego,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-person-county-inc,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-person-county-inc,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-rockland,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-rockland,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-san-francisco,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-san-francisco,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-services-of-macomb-inc,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-services-of-macomb-inc,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-solano,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-solano,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-st-clair-county,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-st-clair-county,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-susquehanna-valley,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-susquehanna-valley,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-tampa-bay,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-tampa-bay,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-upper-valley-inc,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-upper-valley-inc,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-warren-county-chapter,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-warren-county-chapter,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-washington-county,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-washington-county,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-wayne,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-wayne,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-westchester,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-westchester,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-western-montana,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-western-montana,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-arc-wichita-county,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-arc-wichita-county,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-association-for-community-living-in-boulder-county,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-association-for-community-living-in-boulder-county,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-mon-arc-of-monroe-inc,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-mon-arc-of-monroe-inc,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-noble-arc-of-greater-indianapolis,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-noble-arc-of-greater-indianapolis,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
affiliate_discovery-multi-state-nonprofit-organizations-https-thearc-org-chapter-the-point,multi-state,nonprofit_organizations,nonprofit_support,thearc.org,https://thearc.org/chapter/the-point,thearc.org,ready_lightweight,static_fetch,1,0,arc_network,Needed to deepen local nonprofit help coverage.
